p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
FILIP1	2.24757807888416e-07	0.387585080949534	0.547	0.1	0.000674273423665247	CAF	FILIP1
C1orf54	2.26768789217159e-07	0.417742151802394	0.5	0.541	0.000680306367651477	CAF	C1orf54
MEST	6.87011497289146e-07	1.06065501909442	0.462	0.408	0.00206103449186744	CAF	MEST
EIF3E	1.4424544762564e-06	0.29889140809641	0.82	0.859	0.00432736342876919	CAF	EIF3E
CDH13	1.58086409933856e-06	0.256432260180576	0.495	0.129	0.00474259229801568	CAF	CDH13
CPE	2.49200842821416e-06	0.917537919505582	0.435	0.191	0.00747602528464248	CAF	CPE
ZFP36	2.54247922284444e-06	0.557970965216044	0.994	0.973	0.00762743766853332	CAF	ZFP36
SFRP1	6.87666689745337e-06	0.438301108115962	0.511	0.061	0.0206300006923601	CAF	SFRP1
YAP1	1.39906847971117e-05	0.394298076502584	0.554	0.138	0.0419720543913352	CAF	YAP1
ATOX1	2.50650014928388e-05	0.435467930618376	0.664	0.729	0.0751950044785163	CAF	ATOX1
HNMT	2.52237232372967e-05	0.342446737164334	0.594	0.28	0.07567116971189	CAF	HNMT
RAMP1	2.62848512984617e-05	1.26978844951342	0.543	0.26	0.0788545538953851	CAF	RAMP1
PTGIR	3.93441912882168e-05	0.594707235341433	0.469	0.188	0.11803257386465	CAF	PTGIR
WFDC1	0.00010488988851729	0.312510313763469	0.475	0.068	0.314669665551871	CAF	WFDC1
ANO1	0.000134543819453421	0.398263481119944	0.525	0.106	0.403631458360263	CAF	ANO1
CCDC102B	0.000151936094913965	0.804450942415735	0.476	0.358	0.455808284741896	CAF	CCDC102B
DUSP1	0.000158110398663246	0.589786319820699	0.989	0.923	0.474331195989738	CAF	DUSP1
RGS5	0.000839152010720046	1.92062429911187	0.469	0.122	1	CAF	RGS5
NGFR	0.000856188931767409	0.830272712004562	0.546	0.313	1	CAF	NGFR
IFI6	0.00189398486790299	0.893429009459141	0.697	0.736	1	CAF	IFI6
LY96	0.00934196085519867	0.397201597753995	0.602	0.509	1	CAF	LY96
